stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
1910003,,"ON JENNINGS AT CHEYENNE NORTHBOUND",,  39.116824, -94.374410,,,0,
1910004,,"ON JENNINGS AT 24 HWY NORTHBOUND",,  39.119453, -94.374221,,,0,
1910005,,"ON 24 HWY AT SALISBURY WESTBOUND",,  39.107650, -94.392187,,,0,
1910011,,"ON LEXINGTON AT UNION WESTBOUND",,  39.092413, -94.424951,,,0,
1910020,,"ON TRUMAN AT NORTHERN WESTBOUND",,  39.095106, -94.450122,,,0,
1910025,,"ON ASH AT 8TH NORTHBOUND",,  39.100475, -94.456425,,,0,
1910036,,"ON ASH AT 24 HWY SB",,  39.102698, -94.456454,,,0,
1910037,,"ON ASH AT 8TH SOUTHBOUND",,  39.100615, -94.456524,,,0,
1910055,,"ON COLLEGE AT NOLAND EASTBOUND",,  39.097372, -94.413251,,,0,
1910057,,"ON SPRING AT FARMER NORTHBOUND",,  39.095900, -94.419679,,,0,
1930001,,"ON SWOPE AT PEMBROKE NORTHBOUND",,  39.079141, -94.369506,,,0,
1930002,,"ON GREENTREE AT SWOPE WESTBOUND",,  39.080894, -94.370463,,,0,
1930010,,"ON 23RD AT TRAILRIDGE WESTBOUND",,  39.078238, -94.388205,,,0,
1930011,,"ON 23RD AT LEES SUMMIT WESTBOUND",,  39.078399, -94.390489,,,0,
1930012,,"ON LEES SUMMIT AT 2119 S LEES SUMMIT RD NORTHBOUND",,  39.079815, -94.390511,,,0,
1930013,,"ON LEES SUMMIT AT SEA NORTHBOUND",,  39.082548, -94.390393,,,0,
1930014,,"ON LEES SUMMIT AT HAYWARD NB",,  39.083947, -94.390304,,,0,
1930022,,"ON TRUMAN AT MAIN WESTBOUND",,  39.093803, -94.415508,,,0,
1930026,,"ON LEXINGTON AT PLEASANT WESTBOUND FARSIDE",,  39.092332, -94.421485,,,0,
1930029,,"ON LEXINGTON AT WALNUT WESTBOUND",,  39.090635, -94.429692,,,0,
1930031,,"ON LEXINGTON AT ELM WESTBOUND",,  39.088001, -94.431786,,,0,
1930032,,"ON LEXINGTON AT FULLER WESTBOUND",,  39.087000, -94.433373,,,0,
1930035,,"ON LEXINGTON AT SCOTT WESTBOUND",,  39.086741, -94.438721,,,0,
1930042,,"ON WINNER RD  AT NORTHERN WESTBOUND",,  39.087932, -94.450871,,,0,
1930045,,"ON WINNER AT ASH WESTBOUND",,  39.089896, -94.456621,,,0,
1930052,,"ON WINNER AT 9TH NORTHBOUND",,  39.099362, -94.465729,,,0,
1930063,,"ON WINNER AT ASH EB",,  39.089789, -94.456485,,,0,
1930075,,"ON LEXINGTON AT CRYSLER EASTBOUND",,  39.087067, -94.432845,,,0,
1930078,,"ON LEXINGTON AT WALNUT EASTBOUND",,  39.090377, -94.429878,,,0,
1930079,,"ON LEXINGTON AT RIVER EASTBOUND",,  39.091558, -94.427456,,,0,
